event_id,customer_id,event_type,event_date,device_type,traffic_source
E34316,C02840,Checkout,2026-05-17,Mobile,Direct
E34317,C00237,Checkout,2025-04-17,Tablet,Google
E34318,C00483,Visit,2024-11-16,Mobile,Direct
E34319,C03702,Visit,2026-01-05,Desktop,Direct
E34320,C01329,Visit,2025-03-05,Mobile,Instagram
E34321,C00683,Add To Cart,2026-01-17,Tablet,Instagram
E34322,C01315,Purchase,2026-01-23,Desktop,Instagram
E34323,C00164,Visit,2024-08-03,Mobile,Instagram
E34324,C00722,Add To Cart,2025-05-22,Tablet,Instagram
E34325,C03775,Checkout,2026-05-31,Desktop,Direct
E34326,C01714,Visit,2024-08-09,Desktop,Direct
E34327,C02152,Add To Cart,2025-02-27,Mobile,Google
E34328,C03548,Add To Cart,2026-03-24,Desktop,Instagram
E34329,C03065,Product View,2025-08-08,Mobile,Google
E34330,C03486,Checkout,2025-10-14,Tablet,Direct
E34331,C00734,Product View,2024-12-08,Mobile,Direct
E34332,C02299,Visit,2024-11-22,Mobile,Google
E34333,C02549,Checkout,2026-04-17,Tablet,Direct
E34334,C03054,Visit,2025-08-29,Desktop,Instagram
E34335,C04673,Add To Cart,2025-07-25,Desktop,Instagram
E34336,C04208,Visit,2026-05-22,Mobile,Google
E34337,C01137,Visit,2026-02-20,Tablet,Instagram
E34338,C00062,Visit,2026-02-24,Tablet,Direct
E34339,C03507,Visit,2024-08-01,Tablet,Instagram
E34340,C01524,Visit,2025-08-01,Desktop,Google
E34341,C04806,Visit,2026-01-11,Desktop,Facebook
E34342,C02998,Product View,2025-01-20,Desktop,Direct
E34343,C03343,Product View,2026-03-28,Desktop,Facebook
E34344,C04208,Add To Cart,2024-09-17,Desktop,Instagram
E34345,C02976,Product View,2026-01-25,Mobile,Google
E34346,C00123,Visit,2025-09-17,Tablet,Google
E34347,C02119,Visit,2026-01-02,Tablet,Google
E34348,C03175,Visit,2024-06-11,Mobile,Direct
E34349,C04535,Product View,2025-05-14,Mobile,Facebook
E34350,C03407,Purchase,2025-01-30,Desktop,Google
E34351,C00764,Add To Cart,2025-07-31,Desktop,Google
E34352,C00104,Visit,2026-05-31,Desktop,Instagram
E34353,C04870,Add To Cart,2026-02-08,Tablet,Instagram
E34354,C04096,Purchase,2025-08-29,Desktop,Direct
E34355,C00505,Product View,2026-05-25,Tablet,Instagram
E34356,C00488,Visit,2026-02-02,Desktop,Instagram
E34357,C04997,Checkout,2025-01-15,Mobile,Instagram
E34358,C03552,Checkout,2024-10-06,Desktop,Google
E34359,C02694,Checkout,2024-08-12,Desktop,Direct
E34360,C01112,Purchase,2025-05-16,Mobile,Instagram
E34361,C01049,Add To Cart,2025-01-17,Mobile,Instagram
E34362,C02289,Product View,2025-04-11,Desktop,Direct
E34363,C04341,Visit,2024-11-02,Desktop,Direct
E34364,C04817,Visit,2025-11-22,Tablet,Instagram
E34365,C02763,Checkout,2026-02-17,Tablet,Direct
E34366,C02776,Checkout,2025-04-21,Desktop,Google
E34367,C00813,Visit,2026-03-06,Mobile,Direct
E34368,C03667,Visit,2024-07-11,Mobile,Google
E34369,C04164,Visit,2025-01-14,Tablet,Facebook
E34370,C02151,Product View,2026-04-16,Desktop,Direct
E34371,C01331,Product View,2025-02-28,Mobile,Instagram
E34372,C03433,Product View,2025-12-11,Desktop,Facebook
E34373,C01491,Product View,2026-01-12,Tablet,Instagram
E34374,C04617,Visit,2025-10-22,Mobile,Instagram
E34375,C04318,Add To Cart,2024-08-04,Mobile,Google
E34376,C02238,Product View,2024-12-07,Desktop,Direct
E34377,C01789,Product View,2026-01-13,Tablet,Google
E34378,C04914,Visit,2025-04-22,Mobile,Google
E34379,C02034,Visit,2025-06-07,Tablet,Instagram
E34380,C04307,Checkout,2025-03-26,Mobile,Direct
E34381,C01185,Product View,2025-02-26,Tablet,Google
E34382,C03360,Product View,2026-05-09,Tablet,Direct
E34383,C03927,Product View,2024-06-30,Desktop,Facebook
E34384,C01127,Visit,2024-10-14,Tablet,Google
E34385,C03438,Product View,2024-09-27,Mobile,Instagram
E34386,C02290,Add To Cart,2025-09-21,Mobile,Google
E34387,C00723,Visit,2025-01-04,Tablet,Facebook
E34388,C00912,Visit,2026-02-07,Tablet,Facebook
E34389,C01268,Product View,2024-12-01,Tablet,Direct
E34390,C04348,Visit,2025-09-22,Mobile,Facebook
E34391,C04103,Visit,2025-06-06,Mobile,Facebook
E34392,C03006,Visit,2024-08-30,Desktop,Instagram
E34393,C01586,Add To Cart,2024-12-19,Mobile,Google
E34394,C04032,Purchase,2024-10-31,Tablet,Instagram
E34395,C01892,Visit,2026-03-23,Desktop,Facebook
E34396,C01751,Add To Cart,2025-04-09,Desktop,Google
E34397,C01796,Visit,2025-08-10,Mobile,Facebook
E34398,C01756,Checkout,2025-03-13,Tablet,Direct
E34399,C01908,Visit,2025-05-22,Tablet,Direct
E34400,C00882,Checkout,2025-08-11,Tablet,Direct
E34401,C03865,Product View,2025-11-12,Desktop,Instagram
E34402,C04899,Checkout,2025-06-07,Tablet,Instagram
E34403,C02442,Product View,2025-05-19,Mobile,Direct
E34404,C02164,Visit,2025-08-27,Tablet,Instagram
E34405,C00496,Visit,2024-07-27,Tablet,Direct
E34406,C01628,Visit,2025-01-15,Mobile,Facebook
E34407,C02333,Visit,2024-08-16,Tablet,Direct
E34408,C04966,Visit,2026-01-19,Desktop,Instagram
E34409,C01617,Visit,2025-02-09,Tablet,Google
E34410,C00282,Product View,2024-12-20,Mobile,Direct
E34411,C04732,Visit,2025-07-31,Desktop,Facebook
E34412,C04207,Add To Cart,2025-12-22,Desktop,Instagram
E34413,C04469,Add To Cart,2025-03-19,Desktop,Google
E34414,C04736,Product View,2025-01-15,Desktop,Google
E34415,C02122,Visit,2025-06-10,Desktop,Facebook
E34416,C02005,Visit,2024-07-24,Tablet,Facebook
E34417,C04671,Visit,2026-04-27,Desktop,Google
E34418,C02154,Visit,2024-09-04,Tablet,Facebook
E34419,C04552,Product View,2024-10-30,Desktop,Google
E34420,C00374,Add To Cart,2024-10-17,Desktop,Google
E34421,C03085,Add To Cart,2025-04-21,Mobile,Facebook
E34422,C02382,Checkout,2025-07-19,Desktop,Facebook
E34423,C02028,Visit,2026-04-03,Mobile,Google
E34424,C03219,Add To Cart,2024-12-15,Mobile,Instagram
E34425,C03168,Add To Cart,2026-03-28,Mobile,Google
E34426,C03077,Product View,2024-09-03,Desktop,Google
E34427,C04115,Visit,2024-10-08,Desktop,Instagram
E34428,C04021,Purchase,2025-12-04,Desktop,Facebook
E34429,C02873,Visit,2024-11-01,Mobile,Facebook
E34430,C03419,Visit,2024-10-27,Tablet,Facebook
E34431,C03293,Visit,2024-07-07,Tablet,Google
E34432,C00515,Add To Cart,2026-05-04,Tablet,Facebook
E34433,C01839,Visit,2025-05-09,Mobile,Instagram
E34434,C02583,Product View,2025-04-22,Desktop,Facebook
E34435,C02361,Add To Cart,2024-12-23,Tablet,Direct
E34436,C03136,Product View,2026-02-23,Desktop,Facebook
E34437,C04417,Add To Cart,2025-07-20,Desktop,Direct
E34438,C03275,Visit,2024-09-19,Tablet,Instagram
E34439,C03656,Product View,2024-11-06,Tablet,Instagram
E34440,C02263,Visit,2024-11-03,Tablet,Instagram
E34441,C01564,Product View,2026-04-09,Mobile,Instagram
E34442,C00080,Visit,2025-06-19,Desktop,Instagram
E34443,C03802,Visit,2025-04-29,Desktop,Instagram
E34444,C01504,Product View,2025-03-18,Mobile,Direct
E34445,C04069,Product View,2025-05-17,Mobile,Instagram
E34446,C00343,Add To Cart,2025-10-15,Tablet,Instagram
E34447,C02171,Checkout,2024-12-04,Desktop,Direct
E34448,C04143,Add To Cart,2024-10-18,Desktop,Instagram
E34449,C00991,Product View,2025-11-27,Mobile,Instagram
E34450,C04843,Visit,2024-12-24,Mobile,Facebook
E34451,C01108,Checkout,2025-05-19,Desktop,Instagram
E34452,C01687,Visit,2025-08-30,Mobile,Direct
E34453,C00024,Visit,2025-07-27,Desktop,Google
E34454,C03286,Product View,2025-09-29,Tablet,Google
E34455,C04643,Visit,2024-08-31,Desktop,Facebook
E34456,C03626,Product View,2024-10-04,Tablet,Direct
E34457,C00664,Add To Cart,2026-02-08,Tablet,Instagram
E34458,C00286,Visit,2026-02-11,Mobile,Direct
E34459,C04166,Visit,2025-10-06,Tablet,Google
E34460,C03394,Product View,2025-11-27,Tablet,Facebook
E34461,C00144,Add To Cart,2024-09-10,Desktop,Google
E34462,C02205,Visit,2025-06-22,Desktop,Direct
E34463,C04605,Product View,2025-02-25,Desktop,Direct
E34464,C01507,Visit,2024-08-09,Desktop,Facebook
E34465,C03096,Visit,2025-01-05,Tablet,Google
E34466,C04676,Checkout,2025-10-12,Tablet,Google
E34467,C00550,Visit,2026-01-31,Desktop,Google
E34468,C02954,Add To Cart,2025-08-11,Mobile,Direct
E34469,C00797,Visit,2024-07-29,Mobile,Google
E34470,C01443,Visit,2025-12-04,Tablet,Google
E34471,C01128,Checkout,2025-05-20,Tablet,Instagram
E34472,C02551,Visit,2025-12-18,Mobile,Direct
E34473,C03259,Visit,2025-04-09,Tablet,Facebook
E34474,C02672,Visit,2024-11-14,Desktop,Direct
E34475,C01347,Add To Cart,2025-08-29,Desktop,Direct
E34476,C04295,Add To Cart,2025-10-05,Desktop,Instagram
E34477,C03752,Add To Cart,2026-02-07,Desktop,Instagram
E34478,C03588,Visit,2024-10-02,Tablet,Google
E34479,C03078,Visit,2025-04-12,Mobile,Facebook
E34480,C03454,Checkout,2025-11-17,Desktop,Direct
E34481,C01259,Visit,2024-08-25,Tablet,Instagram
E34482,C01231,Product View,2025-04-15,Desktop,Direct
E34483,C03627,Visit,2025-04-04,Mobile,Facebook
E34484,C00455,Add To Cart,2026-05-12,Tablet,Facebook
E34485,C03599,Visit,2025-07-17,Desktop,Google
E34486,C03927,Visit,2025-02-12,Desktop,Instagram
E34487,C04089,Visit,2026-03-28,Desktop,Facebook
E34488,C00402,Add To Cart,2025-04-09,Desktop,Facebook
E34489,C03424,Purchase,2025-07-26,Desktop,Google
E34490,C04344,Checkout,2025-08-03,Desktop,Facebook
E34491,C00882,Add To Cart,2025-08-29,Desktop,Instagram
E34492,C03406,Product View,2024-10-12,Desktop,Instagram
E34493,C02159,Product View,2024-12-14,Mobile,Google
E34494,C03355,Visit,2024-07-07,Tablet,Facebook
E34495,C04530,Visit,2025-10-18,Mobile,Google
E34496,C00397,Add To Cart,2025-05-30,Desktop,Direct
E34497,C01023,Product View,2025-05-30,Mobile,Facebook
E34498,C01668,Visit,2024-09-14,Mobile,Direct
E34499,C04849,Checkout,2026-02-09,Desktop,Direct
E34500,C04753,Add To Cart,2025-09-01,Desktop,Direct
E34501,C02314,Visit,2025-08-12,Desktop,Instagram
E34502,C00596,Visit,2025-11-30,Tablet,Instagram
E34503,C00488,Visit,2025-12-27,Tablet,Facebook
E34504,C00684,Add To Cart,2025-07-31,Desktop,Direct
E34505,C03916,Product View,2025-04-02,Mobile,Google
E34506,C01699,Visit,2026-03-30,Desktop,Direct
E34507,C02069,Purchase,2025-10-25,Mobile,Google
E34508,C01082,Checkout,2026-04-02,Desktop,Instagram
E34509,C00631,Visit,2025-02-15,Mobile,Facebook
E34510,C02761,Product View,2026-04-08,Desktop,Direct
E34511,C00369,Checkout,2026-02-24,Desktop,Direct
E34512,C01747,Visit,2024-11-25,Tablet,Instagram
E34513,C01381,Visit,2025-05-18,Mobile,Facebook
E34514,C01816,Checkout,2025-08-19,Tablet,Facebook
E34515,C02318,Product View,2025-05-01,Desktop,Google
E34516,C02103,Visit,2024-06-19,Mobile,Google
E34517,C03730,Visit,2026-04-06,Tablet,Direct
E34518,C01349,Add To Cart,2026-02-25,Desktop,Google
E34519,C00776,Product View,2024-07-30,Desktop,Instagram
E34520,C02363,Visit,2025-01-20,Tablet,Instagram
E34521,C04480,Product View,2024-09-14,Tablet,Instagram
E34522,C00494,Product View,2026-05-12,Mobile,Instagram
E34523,C00080,Product View,2025-12-07,Tablet,Facebook
E34524,C04573,Add To Cart,2026-02-13,Tablet,Instagram
E34525,C01780,Product View,2025-09-08,Tablet,Google
E34526,C01281,Visit,2024-07-08,Mobile,Direct
E34527,C04140,Purchase,2025-03-04,Desktop,Direct
E34528,C02832,Visit,2025-08-24,Tablet,Instagram
E34529,C01033,Purchase,2024-06-23,Mobile,Instagram
E34530,C03143,Product View,2026-02-26,Mobile,Facebook
E34531,C01996,Visit,2026-05-14,Tablet,Instagram
E34532,C04034,Visit,2025-06-25,Desktop,Google
E34533,C02628,Purchase,2025-11-07,Desktop,Direct
E34534,C03767,Checkout,2025-02-02,Tablet,Direct
E34535,C02820,Add To Cart,2026-01-27,Desktop,Facebook
E34536,C01016,Add To Cart,2025-03-15,Tablet,Direct
E34537,C04106,Purchase,2025-11-07,Mobile,Instagram
E34538,C03268,Visit,2025-09-18,Tablet,Google
E34539,C02569,Visit,2025-11-01,Desktop,Google
E34540,C00953,Purchase,2025-09-12,Desktop,Facebook
E34541,C01502,Product View,2024-06-24,Mobile,Google
E34542,C02002,Visit,2025-08-18,Mobile,Instagram
E34543,C01717,Visit,2024-10-27,Mobile,Instagram
E34544,C04477,Product View,2026-02-23,Mobile,Facebook
E34545,C00198,Product View,2024-10-22,Mobile,Google
E34546,C02387,Checkout,2025-02-20,Tablet,Direct
E34547,C03076,Product View,2025-02-11,Desktop,Direct
E34548,C04510,Visit,2025-12-01,Desktop,Instagram
E34549,C04296,Product View,2024-07-07,Desktop,Facebook
E34550,C04278,Visit,2025-04-25,Tablet,Google
E34551,C03406,Add To Cart,2025-11-11,Desktop,Direct
E34552,C00965,Visit,2026-04-05,Mobile,Google
E34553,C02342,Add To Cart,2025-05-13,Desktop,Instagram
E34554,C04966,Add To Cart,2024-07-13,Tablet,Google
E34555,C04161,Purchase,2026-04-30,Mobile,Facebook
E34556,C01879,Purchase,2024-06-20,Tablet,Instagram
E34557,C04389,Visit,2025-05-21,Tablet,Google
E34558,C02059,Add To Cart,2024-12-03,Desktop,Direct
E34559,C02395,Add To Cart,2026-02-14,Tablet,Direct
E34560,C00231,Checkout,2025-11-03,Tablet,Facebook
E34561,C04760,Checkout,2024-09-03,Tablet,Google
E34562,C02128,Add To Cart,2026-04-18,Tablet,Instagram
E34563,C02032,Visit,2026-03-04,Mobile,Direct
E34564,C04236,Purchase,2025-06-07,Desktop,Google
E34565,C04539,Checkout,2025-08-15,Mobile,Facebook
E34566,C00611,Add To Cart,2024-07-25,Mobile,Facebook
E34567,C04363,Checkout,2024-08-05,Mobile,Direct
E34568,C04813,Checkout,2025-12-27,Tablet,Instagram
E34569,C00326,Visit,2024-10-21,Desktop,Direct
E34570,C00240,Visit,2025-10-25,Tablet,Facebook
E34571,C04783,Add To Cart,2024-10-28,Desktop,Facebook
E34572,C03291,Purchase,2026-04-06,Tablet,Direct
E34573,C04837,Add To Cart,2024-11-13,Tablet,Facebook
E34574,C03352,Product View,2025-09-04,Tablet,Facebook
E34575,C04465,Visit,2025-11-16,Desktop,Google
E34576,C04625,Checkout,2026-01-01,Mobile,Direct
E34577,C00048,Visit,2025-03-21,Tablet,Direct
E34578,C02613,Checkout,2025-03-17,Mobile,Direct
E34579,C00245,Purchase,2024-12-01,Mobile,Direct
E34580,C04312,Visit,2026-02-22,Tablet,Facebook
E34581,C03219,Product View,2024-11-06,Desktop,Google
E34582,C01443,Visit,2025-07-14,Mobile,Google
E34583,C02574,Product View,2026-05-18,Desktop,Google
E34584,C04857,Add To Cart,2026-01-23,Desktop,Google
E34585,C02708,Product View,2025-08-18,Tablet,Instagram
E34586,C04741,Add To Cart,2026-02-27,Tablet,Instagram
E34587,C02207,Visit,2025-03-22,Desktop,Instagram
E34588,C02820,Checkout,2025-10-16,Mobile,Instagram
E34589,C04179,Add To Cart,2025-06-22,Tablet,Google
E34590,C00370,Product View,2024-10-12,Tablet,Direct
E34591,C00823,Checkout,2024-08-20,Tablet,Instagram
E34592,C01396,Product View,2024-10-09,Mobile,Instagram
E34593,C00898,Product View,2025-04-02,Tablet,Facebook
E34594,C04873,Purchase,2025-05-31,Mobile,Google
E34595,C02466,Checkout,2025-04-20,Mobile,Facebook
E34596,C00582,Visit,2026-03-21,Mobile,Direct
E34597,C00602,Add To Cart,2026-06-09,Tablet,Facebook
E34598,C02572,Checkout,2024-12-03,Mobile,Instagram
E34599,C03667,Purchase,2024-12-25,Mobile,Google
E34600,C02334,Visit,2024-06-12,Desktop,Facebook
E34601,C04746,Checkout,2025-02-11,Mobile,Direct
E34602,C01762,Visit,2025-11-19,Tablet,Facebook
E34603,C04430,Product View,2025-12-29,Mobile,Direct
E34604,C03291,Add To Cart,2026-03-19,Tablet,Instagram
E34605,C03667,Product View,2026-06-07,Tablet,Instagram
E34606,C01849,Product View,2024-06-28,Mobile,Instagram
E34607,C03851,Product View,2025-08-19,Desktop,Google
E34608,C00485,Checkout,2025-06-23,Mobile,Direct
E34609,C01896,Checkout,2025-05-28,Mobile,Direct
E34610,C04037,Visit,2026-02-19,Tablet,Facebook
E34611,C03000,Visit,2025-01-04,Tablet,Instagram
E34612,C00079,Add To Cart,2024-08-16,Desktop,Google
E34613,C00046,Purchase,2024-09-15,Tablet,Facebook
E34614,C04067,Visit,2024-07-14,Desktop,Direct
E34615,C01972,Product View,2025-10-09,Tablet,Google
E34616,C04401,Visit,2025-12-01,Mobile,Google
E34617,C01321,Visit,2026-01-16,Mobile,Direct
E34618,C03494,Checkout,2026-04-01,Desktop,Direct
E34619,C03933,Product View,2024-11-18,Desktop,Direct
E34620,C00179,Visit,2025-01-03,Desktop,Instagram
E34621,C05000,Visit,2025-01-08,Desktop,Facebook
E34622,C03928,Product View,2024-06-27,Tablet,Google
E34623,C04290,Visit,2026-02-03,Desktop,Direct
E34624,C02945,Product View,2025-09-10,Tablet,Facebook
E34625,C03456,Add To Cart,2024-07-20,Mobile,Google
E34626,C00577,Visit,2024-08-10,Desktop,Google
E34627,C03056,Purchase,2025-02-15,Mobile,Facebook
E34628,C04214,Visit,2025-12-12,Desktop,Instagram
E34629,C01724,Purchase,2024-11-21,Mobile,Facebook
E34630,C02720,Visit,2026-03-29,Mobile,Facebook
E34631,C00714,Visit,2025-12-21,Desktop,Direct
E34632,C04497,Visit,2025-08-15,Tablet,Instagram
E34633,C00035,Product View,2026-02-10,Desktop,Direct
E34634,C00926,Checkout,2024-12-28,Tablet,Instagram
E34635,C03950,Visit,2026-05-17,Mobile,Direct
E34636,C03163,Add To Cart,2026-02-27,Tablet,Facebook
E34637,C02541,Checkout,2025-10-10,Mobile,Facebook
E34638,C02352,Add To Cart,2025-02-19,Mobile,Google
E34639,C04304,Visit,2024-11-02,Mobile,Instagram
E34640,C04696,Visit,2025-04-03,Desktop,Instagram
E34641,C01427,Product View,2026-05-08,Desktop,Google
E34642,C00899,Visit,2025-01-10,Tablet,Direct
E34643,C03183,Checkout,2026-03-03,Mobile,Direct
E34644,C03322,Visit,2024-08-12,Desktop,Facebook
E34645,C01029,Add To Cart,2025-08-13,Mobile,Google
E34646,C04001,Visit,2026-01-19,Mobile,Google
E34647,C04284,Add To Cart,2026-02-16,Tablet,Facebook
E34648,C04677,Add To Cart,2025-11-02,Tablet,Google
E34649,C02778,Visit,2025-10-26,Desktop,Direct
E34650,C00978,Product View,2024-11-05,Desktop,Facebook
E34651,C02475,Product View,2026-04-08,Mobile,Facebook
E34652,C01768,Product View,2025-04-25,Desktop,Instagram
E34653,C03614,Product View,2026-02-02,Desktop,Instagram
E34654,C02561,Checkout,2025-05-09,Tablet,Google
E34655,C03982,Product View,2026-03-05,Mobile,Google
E34656,C01319,Visit,2025-12-04,Desktop,Direct
E34657,C01173,Checkout,2025-05-31,Desktop,Facebook
E34658,C01721,Product View,2025-12-20,Tablet,Direct
E34659,C02223,Visit,2026-04-30,Desktop,Google
E34660,C02058,Add To Cart,2026-04-24,Desktop,Google
E34661,C04862,Visit,2026-05-14,Tablet,Direct
E34662,C03162,Product View,2025-07-16,Mobile,Direct
E34663,C03669,Purchase,2026-01-23,Mobile,Instagram
E34664,C02732,Visit,2025-02-28,Desktop,Direct
E34665,C03948,Visit,2024-11-09,Desktop,Google
E34666,C01995,Purchase,2025-07-09,Desktop,Direct
E34667,C01626,Product View,2026-04-02,Mobile,Instagram
E34668,C03139,Checkout,2025-08-20,Mobile,Google
E34669,C04204,Product View,2024-12-22,Tablet,Facebook
E34670,C01185,Product View,2025-12-15,Tablet,Facebook
E34671,C01862,Purchase,2024-12-09,Tablet,Direct
E34672,C01934,Product View,2024-10-14,Tablet,Instagram
E34673,C02448,Visit,2024-09-29,Tablet,Instagram
E34674,C02960,Product View,2025-09-21,Tablet,Google
E34675,C04098,Checkout,2025-05-30,Tablet,Google
E34676,C03409,Visit,2025-02-14,Desktop,Google
E34677,C00750,Visit,2026-03-06,Tablet,Direct
E34678,C02570,Visit,2025-07-28,Tablet,Facebook
E34679,C02555,Visit,2024-08-10,Tablet,Instagram
E34680,C04193,Product View,2024-07-24,Tablet,Instagram
E34681,C01538,Visit,2025-06-27,Tablet,Instagram
E34682,C00696,Purchase,2025-07-29,Tablet,Instagram
E34683,C01973,Product View,2025-07-25,Desktop,Instagram
E34684,C01088,Checkout,2024-11-25,Tablet,Instagram
E34685,C03449,Visit,2025-12-08,Mobile,Google
E34686,C01156,Product View,2024-11-05,Desktop,Direct
E34687,C02190,Product View,2025-09-17,Tablet,Google
E34688,C01577,Product View,2025-09-15,Mobile,Direct
E34689,C04709,Product View,2025-04-27,Tablet,Google
E34690,C03092,Visit,2025-06-06,Tablet,Facebook
E34691,C04413,Product View,2025-02-23,Tablet,Instagram
E34692,C04590,Add To Cart,2024-06-16,Tablet,Instagram
E34693,C00059,Checkout,2026-04-29,Desktop,Direct
E34694,C03718,Checkout,2024-12-19,Desktop,Google
E34695,C01399,Visit,2025-02-16,Mobile,Facebook
E34696,C03298,Visit,2025-06-13,Tablet,Direct
E34697,C01248,Add To Cart,2024-11-30,Mobile,Direct
E34698,C04000,Add To Cart,2025-01-16,Tablet,Instagram
E34699,C00064,Product View,2026-02-10,Tablet,Direct
E34700,C02484,Checkout,2025-09-11,Mobile,Direct
E34701,C03329,Product View,2024-09-14,Mobile,Direct
E34702,C02377,Visit,2025-11-17,Tablet,Google
E34703,C01282,Product View,2026-03-09,Tablet,Direct
E34704,C02116,Visit,2025-03-08,Tablet,Direct
E34705,C04211,Product View,2024-08-06,Desktop,Google
E34706,C01260,Visit,2025-06-26,Mobile,Direct
E34707,C04309,Add To Cart,2025-09-11,Tablet,Direct
E34708,C00409,Visit,2024-09-15,Desktop,Google
E34709,C04001,Visit,2026-01-18,Desktop,Facebook
E34710,C04255,Product View,2025-09-18,Desktop,Instagram
E34711,C03116,Visit,2026-02-11,Mobile,Instagram
E34712,C01376,Product View,2026-01-19,Mobile,Direct
E34713,C03611,Product View,2025-06-22,Desktop,Facebook
E34714,C01964,Product View,2024-08-28,Tablet,Instagram
E34715,C03169,Visit,2026-01-30,Tablet,Google
E34716,C00201,Product View,2025-01-15,Tablet,Instagram
E34717,C01408,Visit,2024-08-22,Tablet,Facebook
E34718,C02343,Add To Cart,2026-03-12,Tablet,Google
E34719,C04077,Visit,2025-02-11,Tablet,Facebook
E34720,C01823,Add To Cart,2025-11-03,Mobile,Facebook
E34721,C03780,Visit,2024-07-06,Mobile,Google
E34722,C03690,Purchase,2024-10-29,Mobile,Direct
E34723,C02680,Product View,2025-08-19,Mobile,Google
E34724,C04613,Visit,2026-01-27,Desktop,Direct
E34725,C02351,Visit,2024-10-30,Mobile,Google
E34726,C01985,Checkout,2026-01-22,Mobile,Google
E34727,C01710,Visit,2026-05-16,Desktop,Direct
E34728,C00109,Add To Cart,2025-09-18,Tablet,Instagram
E34729,C02108,Product View,2026-06-07,Tablet,Direct
E34730,C04703,Product View,2025-11-22,Mobile,Facebook
E34731,C01383,Visit,2026-06-08,Desktop,Google
E34732,C00548,Visit,2025-08-18,Tablet,Google
E34733,C04821,Visit,2024-08-26,Desktop,Google
E34734,C01973,Visit,2026-05-03,Desktop,Google
E34735,C04052,Add To Cart,2024-07-03,Mobile,Instagram
